Date/Time,WindSpeed,Theoretical_Power_Curve,ActivePower,Wind Direction
03 01 2018 19:20,7.518618107,1267.568261,1205.10498,207.7772064
03 01 2018 19:30,7.688251019,1356.847422,1292.051025,199.1479034
03 01 2018 19:40,8.459005356,1802.775046,1856.177002,192.9795074
03 01 2018 19:50,9.077300072,2193.93789,1928.175049,194.6878967
03 01 2018 20:00,8.439414978,1790.767706,1604.427002,196.0083008
03 01 2018 20:10,7.987431049,1522.807198,1599.995972,203.3475037
03 01 2018 20:20,7.939982891,1495.816905,1456.094971,209.9878998
03 01 2018 20:30,7.719861984,1373.888155,1386.623047,213.6096039
03 01 2018 20:40,7.774147034,1403.435097,1460.360962,214.1114044
03 01 2018 20:50,8.582259178,1878.957276,1894.795044,210.4824066
03 01 2018 21:00,8.339191437,1729.804577,1760.422974,212.0424042
03 01 2018 21:10,9.083572388,2198.000295,2010.977051,214.585495
03 01 2018 21:20,8.675281525,1937.131478,1828.81604,211.3721008
03 01 2018 21:30,9.150783539,2241.613462,1960.692993,208.8197937
03 01 2018 21:40,9.191649437,2268.199522,1900.447998,204.3585052
03 01 2018 21:50,8.260289192,1682.388913,1549.958008,201.8890991
03 01 2018 22:00,8.48968792,1821.638384,1692.688965,194.9138947
03 01 2018 22:10,8.78850174,2008.641646,1931.083984,194.1036072
03 01 2018 22:20,8.9564991,2115.986258,2060.147949,193.3457947
03 01 2018 22:30,9.095618248,2205.805875,2069.625,195.2973938
03 01 2018 22:40,8.725904465,1969.014282,2037.266968,199.5845032
03 01 2018 22:50,8.112092018,1594.82568,1594.845947,197.5211029
03 01 2018 23:00,6.856678963,952.7545786,994.5827026,200.4409943
03 01 2018 23:10,7.279873848,1147.124788,1137.285034,200.8896942
03 01 2018 23:20,7.534298897,1275.663238,1267.858032,199.7960968
03 01 2018 23:30,6.945837021,991.791762,1002.463013,196.680603
03 01 2018 23:40,7.085527897,1054.959522,1172.348022,199.6690063
03 01 2018 23:50,7.406904221,1210.225036,1252.139038,197.4501953
04 01 2018 00:00,6.934106827,986.5997761,1121.166992,196.3952026
04 01 2018 00:10,7.151297092,1085.577233,1183.020996,194.0278931
04 01 2018 00:20,6.571721077,834.3322217,932.3084106,191.2942047
04 01 2018 00:30,6.759712219,911.3914755,989.5076904,190.1013947
04 01 2018 00:40,6.414824963,773.0743738,750.5510254,185.5180969
04 01 2018 00:50,6.523455143,815.1962332,825.7661743,187.6056976
04 01 2018 01:00,7.062949181,1044.579697,1116.487061,192.7353973
04 01 2018 01:10,6.692947865,883.5576994,986.7598877,196.0746002
04 01 2018 01:20,6.809185982,932.3551445,1018.14502,194.8430023
04 01 2018 01:30,6.096306801,656.9602747,659.1777954,192.4667969
04 01 2018 01:40,6.142684937,673.1894828,729.4874268,190.7617035
04 01 2018 01:50,6.430369854,779.022258,864.5026245,194.5778046
04 01 2018 02:00,7.538290977,1277.729355,1342.239014,197.9828033
04 01 2018 02:10,7.363255978,1188.27897,1279.098022,197.254303
04 01 2018 02:20,7.46066618,1237.646646,1351.391968,201.2154999
04 01 2018 02:30,7.031758785,1030.349722,1039.727051,199.337204
04 01 2018 02:40,6.874794006,960.6072518,876.0166016,194.1508026
04 01 2018 02:50,6.345135212,746.7335706,754.0079956,196.0812073
04 01 2018 03:00,7.185342789,1101.653759,1122.334961,198.135498
04 01 2018 03:10,6.635414124,859.9864071,907.7965698,199.4308014
04 01 2018 03:20,6.927267075,983.5802763,1009.737,194.1383057
04 01 2018 03:30,8.333586693,1726.419178,1806.98999,193.2097015
04 01 2018 03:40,9.532950401,2465.780065,2374.843994,191.9416962
04 01 2018 03:50,8.42602253,1782.575933,1779.208984,189.827301
04 01 2018 04:00,7.494080067,1254.910872,1334.980957,192.1376038
04 01 2018 04:10,8.009915352,1535.679929,1562.947021,192.0973053
04 01 2018 04:20,7.944521904,1498.388472,1562.116943,194.2440033
04 01 2018 04:30,7.72806406,1378.329691,1464.977051,200.2335968
04 01 2018 04:40,7.462277889,1238.475456,1312.358032,205.0283966
04 01 2018 04:50,6.420166969,775.1153796,767.0369873,200.6712952
04 01 2018 05:00,4.7484622,276.5245875,283.2593079,201.9185028
04 01 2018 05:10,6.264211178,716.8074668,687.1071777,208.1761017
04 01 2018 05:20,5.50088501,469.2545248,465.7536011,200.7915955
04 01 2018 05:30,5.27207613,405.760119,355.6220093,208.0086975
04 01 2018 05:40,5.701906204,529.0010043,467.8251953,217.7465057
04 01 2018 05:50,6.579235077,837.3348199,865.3469849,212.3013
04 01 2018 06:00,7.678398132,1351.561187,1512.972046,208.9172974
04 01 2018 06:10,7.89579916,1470.901705,1491.698975,217.2373962
04 01 2018 06:20,8.964849472,2121.355873,2004.44104,221.3515015
04 01 2018 06:30,8.083142281,1577.962305,1581.483032,219.8023987
04 01 2018 06:40,7.799798965,1417.519324,1431.620972,214.5469971
04 01 2018 06:50,7.978303909,1517.596799,1523.792969,216.9134064
04 01 2018 07:00,8.155491829,1620.257833,1693.270996,215.3661041
04 01 2018 07:10,8.248645782,1675.437185,1775.037964,211.0007935
04 01 2018 07:20,8.495847702,1825.433662,1875.410034,210.1282959
04 01 2018 07:30,7.96182394,1508.211169,1558.057983,208.8327026
04 01 2018 07:40,8.35203743,1737.573598,1811.088989,204.2586975
04 01 2018 07:50,8.135239601,1608.367728,1686.125977,198.5278015
04 01 2018 08:00,9.599003792,2516.478296,2362.262939,198.7720032
04 01 2018 08:10,8.982050896,2132.426304,2000.86499,197.4006958
04 01 2018 08:20,7.2846632,1149.461729,1169.964966,189.5783997
04 01 2018 08:30,7.521474838,1269.040544,1309.223999,182.8565979
04 01 2018 08:40,6.215313911,699.0669586,759.0145264,186.8215027
04 01 2018 08:50,5.501014233,469.2917094,498.1903076,195.8029938
04 01 2018 09:00,5.106607914,362.6279759,332.4820862,195.1764069
04 01 2018 09:10,4.649808884,254.4003993,253.5845032,191.6334991
04 01 2018 09:20,4.374350071,195.8669199,180.4122925,206.2425995
04 01 2018 09:30,4.833168983,296.0476529,258.3656921,196.2194977
04 01 2018 09:40,4.907478809,313.5912843,133.0052948,187.0084991
04 01 2018 12:40,2.888112068,0,0,0
04 01 2018 12:50,2.386636019,0,0,139.2751007
04 01 2018 13:00,2.476815939,0,0,153.8556061
04 01 2018 13:10,1.77384305,0,0,144.0395966
04 01 2018 13:20,2.48486495,0,0,142.8634033
04 01 2018 13:30,2.764512062,0,0,133.9111023
04 01 2018 13:40,2.5070889,0,0,103.2738037
04 01 2018 13:50,3.441704035,45.74272546,0,79.09410858
04 01 2018 14:00,2.484878063,0,0,106.4503021
04 01 2018 14:10,2.436743021,0,0,102.7186966
04 01 2018 14:20,2.359375954,0,0,107.3701019
04 01 2018 14:30,3.021173,16.71339969,0,94.58883667
04 01 2018 14:40,3.395319939,41.15246635,0,97.73842621
04 01 2018 14:50,3.413508892,42.91145285,0,101.6998978
04 01 2018 15:00,5.160031796,376.3091657,0,81.87310028
04 01 2018 15:10,5.161472797,376.6813732,0,62.48146057
04 01 2018 15:20,5.414981842,444.8721366,0,61.62747955
04 01 2018 15:30,6.778621197,919.3695705,0,67.9675827
04 01 2018 15:40,4.436894894,208.7606108,0,0
04 01 2018 15:50,5.013915062,339.4254412,210.7194977,50.42341995
04 01 2018 16:00,5.274309158,406.3577312,338.6500854,47.2641716
04 01 2018 16:10,5.915596962,596.8819872,518.5518188,43.18653107
04 01 2018 16:20,5.858211994,578.1937936,504.067688,42.6594696
04 01 2018 16:30,5.650877953,513.468126,446.7330017,52.86571121
04 01 2018 16:40,6.349774837,748.4708008,705.7045288,53.7215004
04 01 2018 16:50,6.636434078,860.4009723,795.3168945,53.08805084
04 01 2018 17:00,7.010248184,1020.608833,1012.676025,52.78892899
04 01 2018 17:10,7.559226036,1288.599129,1240.823975,55.33359909
04 01 2018 17:20,7.404004097,1208.758132,1282.074951,51.70399094
04 01 2018 17:30,6.80051899,928.6616421,941.5869141,53.39633179
04 01 2018 17:40,5.82537508,567.653659,590.8366699,45.68770981
04 01 2018 17:50,6.080101967,651.3438616,650.5629272,45.51879883
04 01 2018 18:00,6.582440853,838.6177863,871.5112305,40.36516953
04 01 2018 18:10,6.643204212,863.1557364,914.1212158,46.86555862
04 01 2018 18:20,6.345364094,746.8192169,835.84198,38.58917999
04 01 2018 18:30,6.042553902,638.4379438,624.9906006,48.70145035
04 01 2018 18:40,5.757640839,546.2595924,591.9558716,41.20378113
04 01 2018 18:50,5.694249153,526.6539705,509.3490906,46.98265076
04 01 2018 19:00,7.068666935,1047.201966,1190.81604,33.49834061
04 01 2018 19:10,6.641551018,862.482569,963.7324829,33.8251915
04 01 2018 19:20,6.690164089,882.4084228,980.9760742,27.36738968
04 01 2018 19:30,6.36333704,753.5623423,777.8479004,29.67544937
04 01 2018 19:40,6.827414036,940.1524784,980.223877,40.88489151
04 01 2018 19:50,6.71631813,893.2415095,962.4301758,41.12696838
04 01 2018 20:00,5.415152073,444.919796,462.7698975,41.6153717
04 01 2018 20:10,6.953413963,995.1545635,1139.240967,35.44075012
04 01 2018 20:20,7.42373991,1218.765432,1418.631958,36.21514893
04 01 2018 20:30,8.381437302,1755.404476,1716.139038,39.72340012
04 01 2018 20:40,7.493074894,1254.389015,1312.791016,46.13137817
04 01 2018 20:50,7.380391121,1196.860929,1222.020996,45.09289932
04 01 2018 21:00,6.244694233,709.6956846,703.7221069,42.08800888
04 01 2018 21:10,5.493409157,467.1059234,470.8012085,33.02647018
04 01 2018 21:20,5.124141216,367.0928112,387.34021,30.50971031
04 01 2018 21:30,5.285066128,409.242485,402.4747925,27.65151978
04 01 2018 21:40,5.539794922,480.5208029,460.2911987,28.00427055
04 01 2018 21:50,6.015673161,629.2911153,619.8723755,25.7741394
04 01 2018 22:00,5.59703207,497.3508864,470.2001038,23.50094986
04 01 2018 22:10,6.277314186,721.6050696,691.0140991,23.72624969
04 01 2018 22:20,6.49335289,803.3932558,826.9951782,20.42690086
04 01 2018 22:30,6.786591053,922.7448934,892.4243774,25.21842003
04 01 2018 22:40,6.764401913,913.3662189,907.1884155,30.23693085
04 01 2018 22:50,5.724936962,536.095229,545.2653198,29.67219925
04 01 2018 23:00,6.238166809,707.326293,688.8358154,30.00231934
04 01 2018 23:10,5.945401192,606.7245764,591.9088745,29.64308929
04 01 2018 23:20,6.17223978,683.651641,660.6942749,30.39785957
04 01 2018 23:30,6.351617813,749.1615205,747.4074707,30.28310966
04 01 2018 23:40,7.168983936,1093.909493,1174.243042,18.97281075
04 01 2018 23:50,6.629221916,857.4721041,873.4810181,17.22633934
05 01 2018 00:00,6.55459404,827.511985,845.2050171,12.58047009
05 01 2018 00:10,6.395040989,765.5427556,837.0637207,9.429060936
05 01 2018 00:20,6.797101021,927.2075123,949.4943237,4.961769104
05 01 2018 00:30,6.920464993,980.5831564,1045.36499,358.1897888
05 01 2018 00:40,6.278329849,721.977722,791.0836182,351.8651123
05 01 2018 00:50,6.682812214,879.3775226,994.7495728,2.56614089
05 01 2018 01:00,6.721062183,895.2150304,933.4232178,7.876725197
05 01 2018 01:10,7.131796837,1076.439327,1049.432983,14.10332012
05 01 2018 01:20,6.148598194,675.2752484,671.7241211,20.33539009
05 01 2018 01:30,6.896099091,969.8939666,966.8311768,21.0418396
05 01 2018 01:40,6.926294804,983.1515252,982.2590942,22.93596077
05 01 2018 01:50,6.567954063,832.8293134,825.6619263,33.37145996
05 01 2018 02:00,6.398931026,767.0202867,723.1392212,32.30049896
05 01 2018 02:10,5.446605206,453.7702746,418.6412048,30.16810989
05 01 2018 02:20,5.108693123,363.1576895,327.2762146,27.08235931
05 01 2018 02:30,5.232514858,395.2422704,388.316803,22.60456085
05 01 2018 02:40,4.243929863,169.6759343,167.2218018,30.59626007
05 01 2018 02:50,4.137093067,148.8807431,137.2467957,32.78860855
05 01 2018 03:00,4.160939217,153.4730055,130.7671051,30.18254089
05 01 2018 03:10,4.124106884,146.3914796,117.8118973,31.8532505
05 01 2018 03:20,4.126059055,146.7651643,111.3429031,26.32125092
05 01 2018 03:30,4.204703808,161.9741682,114.2955017,25.67859077
05 01 2018 03:40,4.355268002,191.9770866,143.7870941,27.08256912
05 01 2018 03:50,3.952167034,118.99911,88.93582916,36.21786118
05 01 2018 04:00,4.434104919,208.1806792,183.6699982,29.74682045
05 01 2018 04:10,3.678040981,74.47647719,82.14437866,25.84374046
05 01 2018 04:20,4.063600063,134.8987308,139.9472046,21.24472046
05 01 2018 04:30,5.488460064,465.6863498,434.5010986,17.45406914
05 01 2018 04:40,5.625834942,505.9375911,474.0610962,12.99639034
05 01 2018 04:50,5.394489765,439.1538423,415.1499939,12.51430988
05 01 2018 05:00,5.4572649,456.7899831,435.0263977,12.40832996
05 01 2018 05:10,5.450904846,454.9870522,402.3875122,15.87475014
05 01 2018 05:20,4.76416111,280.1054557,257.2170105,9.024561882
05 01 2018 05:30,4.101181984,142.0168107,137.417099,7.712677002
05 01 2018 05:40,3.941123009,116.9729377,102.3587036,7.581837177
05 01 2018 05:50,3.87789607,105.7487951,92.7376709,11.42055988
05 01 2018 06:00,3.836927891,98.81755605,78.11549377,29.3313694
05 01 2018 06:10,4.130588055,147.6328107,110.3116989,25.04413033
05 01 2018 06:20,4.081981182,138.371917,102.552803,24.68565941
05 01 2018 06:30,3.839956999,99.32084475,77.85061646,24.07126999
05 01 2018 06:40,3.975877047,123.4149463,81.45278168,23.42119026
05 01 2018 06:50,3.820688963,96.14447672,66.64151001,39.26622009
05 01 2018 07:00,3.98053503,124.2930366,90.01490784,52.09212112
05 01 2018 07:10,4.142834187,149.9838297,112.0342026,52.06705093
05 01 2018 07:20,3.929188967,114.8054178,82.11415863,52.53002167
05 01 2018 07:30,3.227394104,27.41325761,13.93430996,62.52310944
05 01 2018 07:40,2.693974972,0,0,63.97663116
05 01 2018 07:50,3.76078701,86.64893432,0,72.28019714
05 01 2018 08:00,3.734816074,82.71048743,55.44535065,69.53996277
05 01 2018 08:10,3.310203075,33.62457425,22.78053093,74.86411285
05 01 2018 08:20,2.853812933,0,4.355070114,85.75393677
05 01 2018 08:30,2.664561987,0,0,84.46118164
05 01 2018 08:40,3.140161991,22.05681442,0,92.12463379
05 01 2018 08:50,2.632610083,0,0,101.8510971
05 01 2018 09:00,1.738193035,0,0,99.7596817
05 01 2018 09:10,1.935835004,0,0,75.03088379
05 01 2018 09:20,1.757176995,0,0,73.65454865
05 01 2018 09:30,1.542072058,0,0,65.50054169
05 01 2018 09:40,1.623093009,0,0,53.91765976
05 01 2018 09:50,2.062084913,0,0,44.93912125
05 01 2018 10:00,2.059083939,0,0,40.33227158
05 01 2018 10:10,2.153846025,0,0,36.03804016
05 01 2018 10:20,2.047363997,0,0,56.5520401
05 01 2018 10:30,1.635233045,0,0,65.39498138
05 01 2018 10:40,0.838681579,0,0,64.3360672
05 01 2018 10:50,1.287089944,0,0,30.20119095
05 01 2018 11:00,1.370728016,0,0,24.33827972
05 01 2018 11:10,2.464360952,0,0,307.5815125
05 01 2018 11:20,3.067440033,18.5219337,0,308.2029114
05 01 2018 11:30,2.977355957,0,0,307.5805969
05 01 2018 11:40,2.896075964,0,0,313.1120911
05 01 2018 11:50,2.201855898,0,0,338.1872864
05 01 2018 12:00,3.418040991,43.35797331,0,308.2749023
05 01 2018 12:10,3.209656954,26.22550558,0,296.4602051
05 01 2018 12:20,3.092607975,19.64955416,0,302.644989
05 01 2018 12:30,2.95758605,0,0,306.2347107
05 01 2018 12:40,3.802710056,93.23419656,0,302.2344971
05 01 2018 12:50,2.681519032,0,0,300.1575012
05 01 2018 13:00,2.174657106,0,0,308.3120117
05 01 2018 13:10,2.12748909,0,0,285.7166138
05 01 2018 13:20,1.911278009,0,0,263.1394043
05 01 2018 13:30,1.717532039,0,0,250.1069031
05 01 2018 13:40,1.953783989,0,0,235.3231049
05 01 2018 13:50,2.104336023,0,0,231.5205994
05 01 2018 14:00,2.173634052,0,0,261.1196899
05 01 2018 14:10,1.786031008,0,0,250.3791046
05 01 2018 14:20,1.511755943,0,0,283.2633972
05 01 2018 14:30,1.59967804,0,0,323.84729
05 01 2018 14:40,1.383831024,0,0,311.7663879
05 01 2018 14:50,1.28223002,0,0,289.660614
05 01 2018 15:00,1.768030047,0,0,253.3930969
05 01 2018 15:10,1.630704045,0,0,238.4373932
05 01 2018 15:20,1.433897018,0,0,234.3511963
05 01 2018 15:30,1.669222951,0,0,247.1123962
05 01 2018 15:40,1.545390964,0,0,236.2960968
05 01 2018 15:50,1.981886983,0,0,235.3430939
05 01 2018 16:00,2.633574963,0,0,236.8869019
05 01 2018 16:10,2.414356947,0,0,229.2657928
05 01 2018 16:20,2.152529955,0,0,242.2501984
05 01 2018 16:30,2.120126009,0,0,234.2127991
05 01 2018 16:40,2.23940897,0,0,236.4194946
05 01 2018 16:50,2.801307917,0,0,243.9626007
05 01 2018 17:00,3.201854944,25.7189917,0,241.4969025
05 01 2018 17:10,2.875705957,0,0,236.6499023
05 01 2018 17:20,2.854813099,0,0,231.9618073
05 01 2018 17:30,2.863102913,0,0,214.8110046
05 01 2018 17:40,2.499380112,0,0,203.1401978
05 01 2018 17:50,2.928209066,0,0,208.8934021
05 01 2018 18:00,2.825680017,0,0,222.7451019
05 01 2018 18:10,2.271142006,0,0,225.7310944
05 01 2018 18:20,2.446209908,0,0,231.9817047
05 01 2018 18:30,2.877877951,0,0,224.1681976
05 01 2018 18:40,2.957370043,0,0,208.3934021
05 01 2018 18:50,3.568568945,60.05585785,0,208.1672058
05 01 2018 19:00,2.449913979,0,0,224.892395
05 01 2018 19:10,1.791203976,0,0,243.6520996
05 01 2018 19:20,1.930189967,0,0,252.5655975
05 01 2018 19:30,1.660967946,0,0,233.1425934
05 01 2018 19:40,2.148116112,0,0,257.0335999
05 01 2018 19:50,2.624979019,0,0,258.8557129
05 01 2018 20:00,2.289019108,0,0,253.5534973
05 01 2018 20:10,2.671096087,0,0,253.2687988
05 01 2018 20:20,2.723583937,0,0,245.9183044
05 01 2018 20:30,2.813057899,0,0,244.0549927
05 01 2018 20:40,2.679502964,0,0,251.0276031
05 01 2018 20:50,2.554055929,0,0,241.9400024
05 01 2018 21:00,2.330497026,0,0,238.5106049
05 01 2018 21:10,1.548683047,0,0,209.9880066
05 01 2018 21:20,1.566717982,0,0,188.5220947
05 01 2018 21:30,2.107630014,0,0,197.4953003
05 01 2018 21:40,1.79004705,0,0,185.6945038
05 01 2018 21:50,1.783530951,0,0,205.5852966
05 01 2018 22:00,1.452373028,0,0,231.9136047
05 01 2018 22:10,2.141073942,0,0,221.9756012
05 01 2018 22:20,2.596193075,0,0,227.854599
05 01 2018 22:30,2.092180014,0,0,212.6759033
05 01 2018 22:40,1.928406954,0,0,186.9420013
05 01 2018 22:50,1.896306992,0,0,207.5079041
05 01 2018 23:00,1.386492014,0,0,227.8764954
05 01 2018 23:10,1.383507013,0,0,243.2460938
05 01 2018 23:20,1.208117008,0,0,226.5276031
05 01 2018 23:30,1.212676048,0,0,232.8432007
05 01 2018 23:40,1.216743946,0,0,275.9594116
05 01 2018 23:50,0.858171403,0,0,258.8037109
06 01 2018 00:00,0.528895795,0,0,215.6981049
06 01 2018 00:10,0.724772871,0,0,216.8983002
06 01 2018 00:20,1.208716989,0,0,269.7489014
06 01 2018 00:30,0.680991471,0,0,249.2165985
06 01 2018 00:40,1.802721024,0,0,183.5424957
06 01 2018 00:50,1.805271029,0,0,170.5200958
06 01 2018 01:00,0.772655725,0,0,140.0912933
06 01 2018 01:10,0.677660882,0,0,313.6976013
06 01 2018 01:20,0.850723088,0,0,259.1706848
06 01 2018 01:30,0.778628528,0,0,265.1947937
06 01 2018 01:40,0.66154331,0,0,239.1564026
06 01 2018 01:50,0.662026227,0,0,246.4013062
06 01 2018 02:00,0.736934721,0,0,215.3847961
06 01 2018 02:10,0.370373189,0,0,238.1040955
06 01 2018 02:20,0.665686607,0,0,257.1151123
06 01 2018 02:30,0.460825413,0,0,73.79194641
06 01 2018 02:40,0.943695188,0,0,34.12083817
06 01 2018 02:50,0.963562727,0,0,333.9639893
06 01 2018 03:00,1.55261898,0,0,277.8475952
06 01 2018 03:10,2.17685008,0,0,267.066803
06 01 2018 03:20,1.629364967,0,0,238.489502
06 01 2018 03:30,0.813819528,0,0,90.45394897
06 01 2018 03:40,0.5694592,0,0,63.36355972
06 01 2018 03:50,0.97145462,0,0,218.2781982
06 01 2018 04:00,0.521273315,0,0,129.1246948
06 01 2018 04:10,0.338039011,0,0,107.9205017
06 01 2018 04:20,0.53250438,0,0,127.8466034
06 01 2018 04:30,0.552247524,0,0,128.9541931
06 01 2018 04:40,1.139093041,0,0,143.7068939
06 01 2018 04:50,2.34425211,0,0,134.9770966
06 01 2018 05:00,3.646318913,70.10045613,0,134.4564972
06 01 2018 05:10,4.016671181,126.1014106,47.90932846,133.6049042
06 01 2018 05:20,3.279254913,31.17482176,12.95296001,125.3523026
06 01 2018 05:30,2.305548906,0,0,94.77848816
06 01 2018 05:40,1.726174951,0,0,51.57822037
06 01 2018 05:50,1.396111012,0,0,320.4632874
06 01 2018 06:00,1.413828969,0,0,354.765686
06 01 2018 06:10,0.808616281,0,0,33.77170944
06 01 2018 06:20,0.29050979,0,0,118.9788971
06 01 2018 06:30,0.638341486,0,0,147.8424988
06 01 2018 06:40,0.984448314,0,0,152.720993
06 01 2018 06:50,0.657420874,0,0,185.0466003
06 01 2018 07:00,0.865311384,0,0,182.5706024
06 01 2018 07:10,0.809088707,0,0,169.2873993
06 01 2018 07:20,1.034098029,0,0,163.4824066
